savedIndex,alboumName,songerName,name,songUrl,songMP3Url,imageUrl,url
1771,,,?????? ????,,https://www.egonair.com/1/OqNEX,https://aghanyna.net/wp-content/uploads/2019/02/maxresdefault-56-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d9%83%d9%84%d9%83%d9%85/
1772,,,?????? ??? ????? ???????,,https://www.egonair.com/1/ygEbMJE,https://aghanyna.net/wp-content/uploads/2019/02/hqdefault-14-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%b3%d8%aa%d9%89-%d9%82%d8%b1%d8%aa%d9%84%d9%89-%d8%a7%d9%84%d9%81%d9%86%d8%ac%d8%a7%d9%86/
1773,,,????? ???? ???? ?? ?????,,https://www.egonair.com/1/mnVGnQa,https://aghanyna.net/wp-content/uploads/2019/02/maxresdefault-47-85x85.jpg,https://aghanyna.net/songs/%d8%a7%d8%ba%d9%86%d9%8a%d8%a9-%d9%88%d9%84%d9%8a%d8%af-%d8%b3%d8%a7%d9%85%d9%89-%d9%8a%d8%a7-%d8%b9%d8%b8%d9%85%d8%aa%d9%88/
1774,,,????? ????? ???? ???,,https://www.egonair.com/1/EkZQK,https://aghanyna.net/wp-content/uploads/2019/02/hqdefault-12-85x85.jpg,https://aghanyna.net/songs/%d8%a7%d8%ba%d9%86%d9%8a%d8%a9-%d8%b3%d8%a7%d8%af%d8%a7%d8%aa-%d9%88%d9%84%d8%b9%d8%aa-%d8%ac%d9%88%d8%a8/
1775,,,?????? ??? ?????,,https://www.egonair.com/1/2o6oiMq5,https://aghanyna.net/wp-content/uploads/2019/02/???-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%a7%d9%86%d8%a7-%d8%b4%d8%ba%d9%84%d9%83%d9%85/
1776,,,?????? ???? ?????,,https://www.egonair.com/1/1AbxGb,https://aghanyna.net/wp-content/uploads/2019/02/???-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%a7%d8%ae%d8%b7%d8%b1-%d8%a8%d9%88%d8%a7%d8%a8%d8%a9/
1777,,,?????? ?????? ??????,,https://www.egonair.com/1/EzHpP,https://aghanyna.net/wp-content/uploads/2019/02/123-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%a7%d8%ae%d8%b5%d8%a7%d9%85%d9%8a-%d8%b4%d9%87%d8%af%d9%88%d9%84%d9%8a/
1778,,,?????? ???? ????,,https://www.egonair.com/1/3SP4OW,https://aghanyna.net/wp-content/uploads/2019/02/maxresdefault-15-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%b9%d9%82%d9%84%d9%8a-%d8%b7%d8%a7%d9%8a%d8%b1/
1779,,,?????? ???? ????? ????,,https://www.egonair.com/1/fDZRDTF,https://aghanyna.net/wp-content/uploads/2019/02/????-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%aa%d9%8a%d8%aa%d9%88-%d9%88%d8%a8%d9%86%d8%af%d9%82-%d9%85%d9%87%d9%85%d8%a7-%d8%a7%d9%84%d8%b2%d9%85%d9%86-%d8%b9%d9%84%d8%a7%d9%83/
1780,,,?????? ??? ??????,,https://www.egonair.com/1/EYUzE,https://aghanyna.net/wp-content/uploads/2019/02/???-1-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%a8%d9%8a%d8%aa-%d8%a7%d9%84%d8%a7%d8%b5%d9%88%d9%84/
1781,,,?????? ???? ?????,,https://www.egonair.com/1/WJLVdI,https://aghanyna.net/wp-content/uploads/2019/02/maxresdefault-14-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%ad%d9%85%d9%88-%d8%a8%d9%8a%d9%83%d8%a7-%d8%a3%d9%83%d8%b4%d9%86-%d8%a5%d8%ac%d8%b1%d8%a7%d9%85/
1782,,,?????? ??? ??????,,https://www.egonair.com/1/Zx3pgQ,https://aghanyna.net/wp-content/uploads/2019/02/maxresdefault-13-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%ac%d9%8a%d8%b4-%d8%b7%d8%b1%d9%88%d8%a7%d8%af%d9%87/
1783,,,?????? ??? ??? ??????,,https://www.egonair.com/1/PIJw,https://aghanyna.net/wp-content/uploads/2019/02/Kaab-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d9%83%d9%84%d8%a8-%d8%b9%d9%84%d9%89-%d8%a7%d9%84%d8%b1%d8%b5%d9%8a%d9%81/
1784,,,?????? ??? ????,,https://www.egonair.com/1/EmrQ,https://aghanyna.net/wp-content/uploads/2019/02/hqdefault-3-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d9%82%d8%b5%d9%87-%d9%81%d8%a7%d8%b3%d8%af/
1785,,,?????? ??? ???? ??? ????? ????????,,https://www.egonair.com/1/iczW,https://aghanyna.net/wp-content/uploads/2019/02/maxresdefault-12-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%ad%d9%85%d9%88-%d8%a8%d9%8a%d9%83%d8%a7-%d8%a7%d9%86%d8%a7-%d8%ad%d8%a8%d9%8a%d8%aa%d9%83-%d9%88%d8%ac%d8%b1%d8%ad%d8%aa%d9%8a%d9%86%d9%8a/
1786,,,??????,,https://aghanyna.net/wp-content/uploads/2019/02/Aghanyna.CoM-Hamo.Beka_.Ana_.Habetk.mp3,https://aghanyna.net/wp-content/uploads/2019/02/kjw7oVgF_400x400-85x85.jpg,https://aghanyna.net/songs/%d8%a7%d8%ba%d8%a7%d9%86%d9%89-%d8%b4%d8%b9%d8%a8%d9%89-2019/
1787,,,?????? ????? ??????,,https://www.egonair.com/1/g857sCMr,https://aghanyna.net/wp-content/uploads/2019/02/??-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%a8%d9%82%d8%a8%d9%82%d8%a9-%d8%a7%d9%84%d8%a8%d8%a7%d9%82%d8%a9/
1788,,,????? ???? ??? ?????? ???,,https://www.egonair.com/1/MuIU,https://aghanyna.net/wp-content/uploads/2019/02/maxresdefault-6-85x85.jpg,https://aghanyna.net/songs/%d8%a7%d8%ba%d9%86%d9%8a%d8%a9-%d8%a7%d8%ad%d9%85%d8%af-%d8%ad%d8%b3%d9%86-%d8%a7%d9%84%d8%a8%d8%a7%d8%a8%d8%a7-%d8%ad%d8%b6%d8%b1/
1789,,,????? ???? ???????? ??? ??????,,https://www.egonair.com/1/sXbm,https://aghanyna.net/wp-content/uploads/2019/01/maxresdefault-54-85x85.jpg,https://aghanyna.net/songs/%d8%a7%d8%ba%d9%86%d9%8a%d8%a9-%d8%a7%d9%88%d9%83%d8%a7-%d9%88%d8%a7%d9%88%d8%b1%d8%aa%d9%8a%d8%ac%d8%a7-%d9%84%d8%ba%d8%a9-%d8%a7%d9%84%d8%b9%d9%8a%d9%88%d9%86/
1790,,,?????? ???? ?????? ????,,https://www.egonair.com/1/ApAco,https://aghanyna.net/wp-content/uploads/2019/01/maxresdefault-51-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d9%81%d9%8a%d8%ac%d9%88-%d8%a7%d9%84%d8%b5%d8%ad%d8%a7%d8%a8-%d8%b3%d8%b1%d8%a7%d8%a8-2019/
1791,,,????? ??????? ?????? ????? ?? ???,,https://www.egonair.com/1/CNFf5,https://aghanyna.net/wp-content/uploads/2019/01/???-3-85x85.jpg,https://aghanyna.net/songs/%d8%a7%d8%ba%d9%86%d9%8a%d8%a9-%d8%a7%d8%b3%d9%85%d8%a7%d8%b9%d9%8a%d9%84-%d8%a7%d9%84%d9%84%d9%8a%d8%ab%d9%8a-%d8%a8%d8%aa%d8%a8%d9%86%d9%8a-%d9%81%d9%8a-%d8%ad%d9%84%d9%85/
1792,,,?????? ??? ?????,,https://www.egonair.com/1/N53UGs,https://aghanyna.net/wp-content/uploads/2019/01/elmadf3gyaa-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d9%8a%d9%84%d8%a7-%d9%8a%d8%a7%d8%b3%d8%b7%d9%8a/
1793,,,?????? ?????? ????????,,https://www.egonair.com/1/y1zia9,https://aghanyna.net/wp-content/uploads/2019/01/maxresdefault-29-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%a7%d8%b3%d9%84%d9%83%d9%88%d8%a7-%d9%84%d9%87%d8%aa%d9%87%d9%84%d9%83%d9%88%d8%a7-2019/
1794,,,????? ???? ???????? ??? ?????,,https://www.egonair.com/1/5tfh2J,https://aghanyna.net/wp-content/uploads/2019/01/?-85x85.jpg,https://aghanyna.net/songs/%d8%a7%d8%ba%d9%86%d9%8a%d8%a9-%d9%88%d8%a7%d8%a6%d9%84-%d8%a7%d9%84%d8%ba%d9%85%d8%b1%d8%a7%d9%88%d9%89-%d9%82%d8%a7%d9%85-%d8%a7%d9%84%d8%a7%d9%84%d9%81/
1795,,,????? ???? ???????? ???? ?????,,https://www.egonair.com/1/kklB,https://aghanyna.net/wp-content/uploads/2019/01/Untitled-3-85x85.jpg,https://aghanyna.net/songs/%d8%a7%d8%ba%d9%86%d9%8a%d8%a9-%d8%a7%d9%88%d9%83%d8%a7-%d9%88%d8%a7%d9%88%d8%b1%d8%aa%d9%8a%d8%ac%d8%a7-%d9%86%d8%a7%d8%af%d9%8a-%d8%a7%d9%84%d9%82%d8%b1%d9%86/
1796,,,?????? ???? ??????,,https://www.egonair.com/1/mejfWnf,https://aghanyna.net/wp-content/uploads/2019/01/?????-??????-????-??????-????-????-?-????-????-?????-????-?????-2019-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%a7%d9%84%d8%ba%d9%84-%d9%87%d8%a7%d8%b1%d9%8a%d9%83%d9%85/
1797,,,?????? ??? ???? ?????,,https://www.egonair.com/1/YLC9QWRU,https://aghanyna.net/wp-content/uploads/2019/01/maxresdefault-21-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%a7%d9%86%d8%aa-%d8%a7%d9%84%d9%84%d9%8a-%d9%83%d8%b3%d8%a8%d8%a7%d9%86/
1798,,,?????? ?????? ???????,,https://www.egonair.com/1/aIKVUd,https://aghanyna.net/wp-content/uploads/2019/01/maxresdefault-18-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%a7%d9%84%d8%ac%d9%86%d8%af%d9%8a-%d8%a7%d9%84%d9%85%d8%ac%d9%87%d9%88%d9%84/
1799,,,?????? ????????? ????? ?????,,https://www.egonair.com/1/QPy3K,https://aghanyna.net/wp-content/uploads/2019/01/??-1-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%a7%d9%84%d8%af%d8%ae%d9%84%d8%a7%d9%88%d9%8a%d8%a9-%d9%85%d9%84%d9%8a%d9%88%d9%86-%d8%af%d8%a8%d8%a7%d8%a8%d8%a9/
1800,,,????? ????? ??? ?????,,https://www.egonair.com/1/A6CgzJU,https://aghanyna.net/wp-content/uploads/2019/01/maxresdefault-6-85x85.jpg,https://aghanyna.net/songs/%d8%a7%d8%ba%d9%86%d9%8a%d8%a9-%d8%a3%d9%85%d9%8a%d9%86%d8%a9-%d8%b9%d8%a7%d8%b4-%d9%8a%d8%a7%d9%88%d8%ad%d8%b4/
1801,,,?????? ???? ????? ?????,,https://music.egonair.com/2019/March/Aghanyna.NeT-Mohamed.Ramadan.Mafia.mp3,https://aghanyna.net/wp-content/uploads/2019/01/4564-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d9%85%d8%ad%d9%85%d8%af-%d8%b1%d9%85%d8%b6%d8%a7%d9%86-%d9%85%d8%a7%d9%81%d9%8a%d8%a7/
1802,,,????? ??? ????? 2019,,https://www.egonair.com/1/owwRYXwy,https://aghanyna.net/wp-content/uploads/2019/01/hqdefault-85x85.jpg,https://aghanyna.net/songs/%d9%85%d8%b2%d9%85%d8%a7%d8%b1-%d8%b1%d8%a3%d8%b3-%d8%a7%d9%84%d8%b3%d9%86%d8%a9-2019/
1803,,,?????? ??? ??????,,https://www.egonair.com/1/NRCq,https://aghanyna.net/wp-content/uploads/2019/01/maxresdefault-1-1-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%b2%d9%85%d9%86-%d8%a7%d9%84%d9%81%d9%84%d9%88%d8%b3/
1804,,,????? ???? ?????? ?? ?????,,https://www.egonair.com/1/OaPb,https://aghanyna.net/wp-content/uploads/2019/01/maxresdefault-1-85x85.jpg,https://aghanyna.net/songs/%d8%a7%d8%ba%d9%86%d9%8a%d8%a9-%d8%a7%d8%ad%d9%85%d8%af-%d8%a7%d9%84%d8%b5%d8%ba%d9%8a%d8%b1-%d9%85%d8%b4-%d8%b3%d9%83%d8%aa%d9%86%d8%a7/
1805,,,?????? ??? ???? ?? ????,,https://www.egonair.com/1/AN5G4HFQ,https://aghanyna.net/wp-content/uploads/2018/12/hqdefault-31-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d9%85%d9%88-%d8%b5%d9%84%d8%a7%d8%ad/
1806,,,????? ???? ?????? ??? ?? ?????,,https://www.egonair.com/1/rIBJG0F,https://aghanyna.net/wp-content/uploads/2018/12/maxresdefault-62-85x85.jpg,https://aghanyna.net/songs/%d8%a7%d8%ba%d9%86%d9%8a%d8%a9-%d8%aa%d8%a7%d9%85%d8%b1-%d8%a7%d9%84%d9%86%d8%b2%d9%87%d9%89-%d8%ad%d8%a8%d9%83-%d9%8a%d8%a7-%d8%ad%d8%a8%d9%8a%d8%a8%d9%8a/
1807,,,?????? ????????? ?????? ?? ???? ?????,,https://www.egonair.com/1/g8atD0,https://aghanyna.net/wp-content/uploads/2018/12/49521155_2057091437679940_8218236216554815488_n-1-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%a7%d9%84%d9%85%d8%af%d9%81%d8%b9%d8%ac%d9%8a%d8%a9-%d9%87%d8%a7%d8%aa%d9%88%d9%84%d9%8a-%d8%ad%d8%af-%d9%83%d8%a8%d9%8a%d8%b1-%d8%a7%d9%83%d9%84%d9%85%d9%88/
1808,,,?????? ????????? ?????? ?? ??????,,https://www.egonair.com/1/nUmgd,https://aghanyna.net/wp-content/uploads/2018/12/maxresdefault-53-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%a7%d9%84%d8%af%d8%ae%d9%84%d8%a7%d9%88%d9%8a%d8%a9-%d9%85%d8%aa%d8%b1%d9%83%d8%a8%d8%b4-%d8%b9%d9%80-%d8%a7%d9%84%d8%b3%d9%84%d8%a7%d9%85/
1809,,,?????? ??? ?? ???? ?????,,https://www.egonair.com/1/wzzF3mIJ,https://aghanyna.net/wp-content/uploads/2018/12/maxresdefault-50-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%a7%d9%88%d9%84-%d9%85%d8%a7-%d8%b3%d8%ad%d8%a8%d8%aa-%d8%ad%d8%b2%d8%a7%d9%85%d9%8a/
1810,,,?????? ???? ??????,,https://www.egonair.com/1/9g1P4g8,https://aghanyna.net/wp-content/uploads/2018/12/48926286_380222612789269_1983776562876514304_n-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d9%81%d9%8a%d8%ac%d9%88-%d8%a7%d8%ae%d8%b7%d8%a8%d9%86%d9%8a/
1811,,,?????? ???? ?????? ????,,https://www.egonair.com/1/11G2,https://aghanyna.net/wp-content/uploads/2018/12/hqdefault-25-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%a7%d9%84%d9%84%d9%89-%d8%a8%d9%8a%d8%b4%d8%aa%d9%83%d9%89-%d9%85%d9%86%d9%86%d8%a7/
1812,,,?????? ???? ?????? ?? ??,,https://www.egonair.com/1/4KCtGWgP,https://aghanyna.net/wp-content/uploads/2018/12/hqdefault-24-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%b4%d8%ad%d8%aa%d8%a9-%d9%83%d8%a7%d8%b1%d9%8a%d9%83%d8%a7-%d8%af%d8%a8-%d8%b7%d8%ae/
1813,,,????? ??? ????? ??? ???????,,https://www.egonair.com/1/Y2QvVWpb,https://aghanyna.net/wp-content/uploads/2018/12/hqdefault-22-85x85.jpg,https://aghanyna.net/songs/%d8%a7%d8%ba%d9%86%d9%8a%d8%a9-%d8%b9%d9%84%d9%89-%d9%81%d8%a7%d8%b1%d9%88%d9%82-%d8%a7%d9%87%d9%84-%d8%a7%d9%84%d8%b4%d9%85%d8%a7%d8%aa%d8%a9/
1814,,,?????? ??? ???? ??? ??????,,https://www.egonair.com/1/fwsz,https://aghanyna.net/wp-content/uploads/2018/12/maxresdefault-38-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%ad%d9%85%d9%88-%d8%a8%d9%8a%d9%83%d8%a7-%d8%a7%d8%b1%d8%b6-%d8%a7%d9%84%d8%b6%d9%8a%d8%a7%d8%b9/
1815,,,?????? ???? ??????? ???? ??,,https://www.egonair.com/1/NTjx2wb,https://aghanyna.net/wp-content/uploads/2018/12/maxresdefault-2-2-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%a7%d9%88%d9%83%d8%a7-%d9%88%d8%a7%d8%b1%d8%aa%d9%8a%d8%ac%d8%a7-%d9%82%d9%88%d9%84%d9%8a-%d8%b7%d8%a8/
1816,,,????? ???? ???? ??? ????,,https://www.egonair.com/1/zthBhz,https://aghanyna.net/wp-content/uploads/2018/12/maxresdefault-27-85x85.jpg,https://aghanyna.net/songs/%d8%a7%d8%ba%d9%86%d9%8a%d8%a9-%d8%b4%d9%8a%d9%83%d9%88-%d8%a3%d8%a8%d8%b3%d8%b7-%d8%ae%d9%84%d9%82-%d8%a7%d9%84%d9%84%d9%87/
1817,,,?????? ??? ????? ?? ????? ??????,,https://www.egonair.com/1/qaigPB9,https://aghanyna.net/wp-content/uploads/2018/12/maxresdefault-1-4-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%a7%d8%b3%d9%81-%d9%85%d8%ad%d8%b7%d9%88%d8%b7-%d9%81%d9%8a-%d8%ad%d8%b2%d8%a7%d9%85%d9%8a-%d8%a7%d9%84%d9%86%d8%a7%d8%b3%d9%81/
1818,,,????? ???? ? ??? ? ????? ??? ? ???????,,https://www.egonair.com/1/pfVDVtO,https://aghanyna.net/wp-content/uploads/2018/12/786-85x85.jpg,https://aghanyna.net/songs/%d8%a7%d8%ba%d9%86%d9%8a%d8%a9-%d8%af%d8%a7%d9%81%d9%8a-%d9%88-%d9%81%d9%84%d8%a8-%d9%88-%d8%b3%d8%a7%d8%af%d8%a7%d8%aa-%d8%b9%d9%84%d9%8a-%d8%b9-%d8%a7%d9%84%d9%85%d8%b2%d9%8a%d9%83%d8%a7/
1819,,,?????? ????????? ????????,,https://www.egonair.com/1/7Fh0ttj,https://aghanyna.net/wp-content/uploads/2018/12/maxresdefault-8-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%a7%d9%84%d8%af%d8%ae%d9%84%d8%a7%d9%88%d9%8a%d8%a9-%d8%a7%d9%84%d9%81%d8%b1%d8%a7%d9%88%d8%af%d8%a9/
1820,,,?????? ???? ? ??????? ???????,,https://www.egonair.com/1/pgWQS,https://aghanyna.net/wp-content/uploads/2018/12/download-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%a7%d9%88%d9%83%d8%a7-%d9%88-%d8%a7%d9%88%d8%b1%d8%aa%d9%8a%d8%ac%d8%a7-%d8%a8%d8%a7%d9%84%d8%af%d8%b1%d8%a7%d8%b9/
1821,,,?????? ?????? ??????,,https://www.egonair.com/1/B1xAn,https://aghanyna.net/wp-content/uploads/2018/12/hqdefault-2-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%ac%d8%a7%d9%85%d8%af%d9%8a%d9%86-%d8%b9%d9%84%d9%8a%d9%83%d9%88%d8%a7/
1822,,,?????? ????????? 1000 ????,,https://www.egonair.com/1/omTEkj,https://aghanyna.net/wp-content/uploads/2018/11/maxresdefault-31-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%a7%d9%84%d8%af%d8%ae%d9%84%d8%a7%d9%88%d9%8a%d8%a9-1000-%d8%ab%d9%88%d8%b1%d8%a9/
1823,,,?????? ????? ?? ??? ?? ?????,,https://www.egonair.com/1/WEdF,https://aghanyna.net/wp-content/uploads/2018/11/hqdefault-2-2-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d9%85%d9%88%d8%ac%d9%88%d8%b9-%d9%8a%d8%a7-%d8%ae%d9%84%d9%82-%d9%85%d9%86-%d8%ac%d9%88%d8%a7%d9%8a%d8%a7/
1824,,,?????? ??? ??????,,https://www.egonair.com/1/v6bDNBH0,https://aghanyna.net/wp-content/uploads/2018/11/maxresdefault-27-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%a7%d9%84%d8%af%d8%ae%d9%84%d8%a7%d9%88%d9%8a%d8%a9-%d8%ac%d9%88%d8%b2-%d8%b9%d9%81%d8%a7%d8%b1%d9%8a%d8%aa/
1825,,,?????? ????? ??????? ???? ??????? 2019,,https://www.egonair.com/1/0CssH,https://aghanyna.net/wp-content/uploads/2018/11/maxresdefault-22-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%a7%d9%84%d8%a8%d9%8a%d8%aa-%d8%a7%d9%84%d9%85%d9%84%d8%b9%d9%88%d9%86/
1826,,,?????? ?????? ???? ??? ??????,,https://www.egonair.com/1/Gzaaq5,https://aghanyna.net/wp-content/uploads/2018/11/hqdefault-5-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%b9%d8%a7%d9%85%d9%84%d9%8a%d9%86-%d9%87%d8%ac%d9%88%d9%85-%d8%a8%d8%ad%d8%b1-%d8%a7%d9%84%d9%86%d8%ac%d9%88%d9%85/
1827,,,?????? ???? ?????,,https://www.egonair.com/1/1yXUvX4,https://aghanyna.net/wp-content/uploads/2018/11/maxresdefault-14-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d9%85%d9%81%d9%8a%d8%b4-%d9%85%d8%ba%d8%a7%d9%85%d8%b1/
1828,,,????? ????????? ??????? ?????? ?????,,https://www.egonair.com/1/MlrvtZA,https://aghanyna.net/wp-content/uploads/2018/11/maxresdefault-1-2-85x85.jpg,https://aghanyna.net/songs/%d8%a7%d8%ba%d9%86%d9%8a%d8%a9-%d8%a7%d9%84%d8%af%d8%ae%d9%84%d8%a7%d9%88%d9%8a%d8%a9-%d8%a7%d9%84%d8%b1%d8%ac%d9%88%d9%84%d8%a9-%d9%85%d8%ad%d8%aa%d8%a7%d8%ac%d8%a9-%d8%aa%d8%b9%d8%af%d9%8a%d9%84/
1829,,,?????? ???,,https://www.egonair.com/1/TrhVG,https://aghanyna.net/wp-content/uploads/2018/11/asad-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%a7%d8%b3%d8%af/
1830,,,????? ???? ?????? ??? ???? 2018,,https://music.egonair.com/Mahmoud%20Ellithy/18/Ali%20Baba.mp3,https://aghanyna.net/wp-content/uploads/2018/11/mhmwd_llythy-85x85.jpg,https://aghanyna.net/songs/%d8%a7%d9%84%d8%a8%d9%88%d9%85-%d9%85%d8%ad%d9%85%d9%88%d8%af-%d8%a7%d9%84%d9%84%d9%8a%d8%ab%d9%8a-%d8%b9%d9%84%d9%89-%d8%a8%d8%a7%d8%a8%d8%a7-2018/
1831,,,????? ???? ??????? ?? ???? ???? ???? ????,,https://www.egonair.com/1/PEil1,https://aghanyna.net/wp-content/uploads/2018/11/maxresdefault-2-1-85x85.jpg,https://aghanyna.net/songs/%d8%a7%d8%ba%d9%86%d9%8a%d8%a9-%d8%a7%d8%ad%d9%85%d8%af-%d8%a7%d9%84%d8%b3%d9%88%d9%8a%d8%b3%d9%8a-%d9%8a%d8%a7-%d8%af%d9%86%d9%8a%d8%a7-%d9%87%d8%a7%d8%aa%d9%8a-%d9%83%d9%85%d8%a7%d9%86-%d9%87%d8%a7/
1832,,,?????? ??? ???? 21 ?????,,https://www.aghanyna.net/wp-content/uploads/2018/10/Aghanyna.CoM-Mafia.21.mp3,https://aghanyna.net/wp-content/uploads/2018/10/hqdefault-18-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%ad%d9%85%d9%88-%d8%a8%d9%8a%d9%83%d8%a7-21-%d9%85%d8%a7%d9%81%d9%8a%d8%a7/
1833,,,?????? ??? ????,,https://www.egonair.com/1/XSAyjS0,https://aghanyna.net/wp-content/uploads/2018/10/maxresdefault-28-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%af%d9%83%d8%b1-%d8%a7%d9%84%d8%a8%d8%b7/
1834,,,?????? ????? ??????,,https://www.egonair.com/1/rKfTt,https://aghanyna.net/wp-content/uploads/2018/10/hqdefault-17-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d9%85%d9%85%d9%84%d9%83%d8%a9-%d8%a7%d9%84%d9%83%d8%a8%d8%a7%d8%b1/
1835,,,?????? ??? ???? ???? ?????,,https://www.egonair.com/1/BhMnoZ,https://aghanyna.net/wp-content/uploads/2018/10/maxresdefault-9-1-85x85.jpg,https://aghanyna.net/songs/%d9%85%d9%87%d8%b1%d8%ac%d8%a7%d9%86-%d8%ad%d9%85%d9%88-%d8%a8%d9%8a%d9%83%d8%a7-%d9%85%d9%81%d9%8a%d8%b4-%d8%aa%d9%82%d8%af%d9%8a%d8%b1/
